1.0,0.9781,0.9564,0.93448,0.91204,0.89182,0.87072,0.85166,0.82944,0.80954,0.78568,0.76366,0.7396,0.71416,0.68272,0.65282,0.61414,0.0
1.0,0.97942,0.95888,0.93784,0.91774,0.89988,0.88176,0.8635,0.84278,0.82148,0.79374,0.7715,0.74944,0.72426,0.69418,0.66814,0.63394,0.0
1.0,0.9785,0.95624,0.93384,0.91168,0.88984,0.8669,0.84256,0.81772,0.7936,0.77,0.74846,0.7273,0.69954,0.6604,0.62458,0.0
1.0,0.97754,0.9575,0.93764,0.91616,0.89756,0.8762,0.85406,0.83004,0.80514,0.78186,0.75556,0.7291,0.69896,0.65968,0.6186,0.0
1.0,0.97622,0.95518,0.93522,0.91454,0.89316,0.86894,0.84972,0.8261,0.80122,0.7773,0.75696,0.73704,0.71202,0.68808,0.65788,0.0
1.0,0.9784,0.95674,0.93596,0.91704,0.89566,0.87354,0.85344,0.82924,0.80728,0.7822,0.76046,0.73644,0.71172,0.68738,0.6553,0.62228,0.0
1.0,0.98072,0.96094,0.9401,0.9177,0.89476,0.87538,0.85464,0.82996,0.80972,0.78592,0.76136,0.73998,0.714,0.68982,0.66158,0.62064,0.0
1.0,0.97894,0.95712,0.93574,0.91792,0.8968,0.8765,0.8533,0.83172,0.81056,0.78804,0.76412,0.7346,0.70506,0.67078,0.63486,0.58416,0.0
1.0,0.97786,0.9546,0.93482,0.91096,0.88972,0.86542,0.84486,0.81912,0.79614,0.76858,0.74866,0.71984,0.69292,0.64872,0.0
1.0,0.97924,0.96054,0.93722,0.91928,0.8958,0.87388,0.85294,0.83082,0.80956,0.78558,0.76112,0.73862,0.70842,0.67388,0.64614,0.0
1.0,0.97794,0.95666,0.93352,0.91336,0.89168,0.8722,0.85158,0.83166,0.81036,0.7867,0.76038,0.73422,0.70446,0.67282,0.6209,0.0
1.0,0.97732,0.95556,0.93518,0.91574,0.89662,0.8756,0.85812,0.83166,0.81022,0.78694,0.76104,0.73896,0.71346,0.68646,0.65642,0.60812,0.0
1.0,0.97796,0.95732,0.93668,0.91278,0.89104,0.87022,0.8498,0.82888,0.80796,0.7866,0.76092,0.7344,0.70858,0.67676,0.63622,0.0
1.0,0.97838,0.95522,0.93464,0.91362,0.89284,0.87292,0.8504,0.82562,0.8046,0.78242,0.75942,0.73926,0.714,0.68628,0.64832,0.0
1.0,0.97758,0.95768,0.9394,0.91664,0.89564,0.8761,0.84808,0.8281,0.80468,0.7798,0.75766,0.7338,0.7045,0.67582,0.64016,0.60274,0.0
1.0,0.9812,0.9597,0.9384,0.91332,0.89104,0.86728,0.84872,0.82582,0.80476,0.78358,0.76308,0.74158,0.70742,0.6753,0.64542,0.0
