1.0,0.9912,0.982,0.9712,0.9624,0.9524,0.9416,0.9328,0.9204,0.9116,0.9012,0.8944,0.8844,0.8744,0.8656,0.8552,0.8452,0.8316,0.8236,0.8164,0.8072,0.802,0.794,0.784,0.7732,0.7596,0.7492,0.7396,0.7244,0.7196,0.7108,0.6928,0.6764,0.0
1.0,0.9924,0.9844,0.9752,0.9696,0.9596,0.9524,0.942,0.934,0.9296,0.918,0.9104,0.9032,0.8904,0.8808,0.8708,0.8624,0.852,0.8432,0.8352,0.8272,0.818,0.8088,0.8016,0.7912,0.782,0.77,0.7632,0.7512,0.738,0.732,0.7096,0.7012,0.68,0.648,0.0
1.0,0.9928,0.9824,0.972,0.96,0.9516,0.9408,0.9344,0.9248,0.9152,0.906,0.8936,0.884,0.8752,0.8648,0.86,0.8548,0.8464,0.8352,0.8296,0.8224,0.8132,0.8024,0.7936,0.7836,0.7744,0.7632,0.7504,0.7404,0.73,0.706,0.688,0.0
1.0,0.992,0.9816,0.9684,0.9572,0.9468,0.9364,0.9268,0.9152,0.9076,0.8972,0.8868,0.8808,0.8708,0.8648,0.8548,0.8504,0.8432,0.8352,0.8236,0.8156,0.8092,0.8008,0.7944,0.782,0.7716,0.7612,0.7512,0.7344,0.7168,0.7056,0.6944,0.6576,0.0
1.0,0.988,0.9756,0.9652,0.958,0.9476,0.9384,0.9304,0.9192,0.908,0.9004,0.8908,0.8808,0.8724,0.8644,0.8532,0.8468,0.8356,0.8256,0.8156,0.8056,0.7984,0.7896,0.7832,0.7712,0.7604,0.7488,0.7344,0.7204,0.708,0.6628,0.0
1.0,0.988,0.982,0.976,0.9644,0.9556,0.9476,0.9404,0.932,0.9228,0.9132,0.9044,0.8944,0.8868,0.878,0.8672,0.8596,0.8532,0.842,0.8336,0.8268,0.8156,0.802,0.794,0.7848,0.7752,0.7672,0.7536,0.7392,0.7328,0.716,0.6992,0.6796,0.6632,0.0
1.0,0.992,0.9812,0.9716,0.9624,0.9528,0.9452,0.9384,0.9304,0.9216,0.9132,0.9024,0.8928,0.8796,0.8652,0.8572,0.8488,0.8436,0.8356,0.8224,0.8108,0.8024,0.7904,0.7804,0.7728,0.762,0.7548,0.7476,0.7348,0.72,0.7092,0.6972,0.692,0.0
1.0,0.9888,0.9788,0.9632,0.956,0.946,0.9344,0.9252,0.9168,0.9096,0.9004,0.8916,0.882,0.8692,0.8644,0.8528,0.8436,0.8324,0.8176,0.8048,0.7944,0.7844,0.7732,0.754,0.7428,0.7232,0.7088,0.6892,0.0
1.0,0.9888,0.9796,0.9684,0.96,0.9504,0.9412,0.9312,0.922,0.9168,0.9084,0.8972,0.888,0.8784,0.8656,0.8588,0.8484,0.8396,0.8328,0.826,0.8136,0.806,0.796,0.7884,0.7792,0.7688,0.7552,0.7432,0.7268,0.7148,0.7032,0.692,0.6608,0.0
1.0,0.9904,0.9832,0.976,0.968,0.9576,0.9468,0.9376,0.928,0.9196,0.9128,0.9048,0.8972,0.89,0.8828,0.876,0.866,0.8556,0.8468,0.8408,0.8312,0.8224,0.812,0.8052,0.7992,0.7868,0.7804,0.772,0.7584,0.746,0.7388,0.7248,0.7188,0.6868,0.6724,0.0
1.0,0.99,0.9812,0.9704,0.9608,0.9524,0.9416,0.9324,0.9236,0.9144,0.9032,0.8956,0.8856,0.8776,0.868,0.8612,0.8512,0.8436,0.8324,0.8224,0.8168,0.8076,0.8,0.7888,0.7812,0.7736,0.764,0.7556,0.7476,0.7348,0.716,0.7064,0.6684,0.0
1.0,0.99,0.9816,0.9712,0.9624,0.9532,0.9448,0.9376,0.9288,0.92,0.912,0.9048,0.8948,0.8836,0.8732,0.8644,0.8588,0.8456,0.836,0.8256,0.816,0.808,0.7956,0.788,0.7768,0.7652,0.7548,0.7364,0.7248,0.7052,0.0
1.0,0.9908,0.9824,0.9712,0.9612,0.954,0.9444,0.9336,0.9236,0.912,0.904,0.9,0.8944,0.8868,0.8804,0.8716,0.8584,0.8472,0.8388,0.832,0.826,0.8196,0.812,0.8016,0.7908,0.7836,0.7764,0.7648,0.7492,0.7404,0.7276,0.7092,0.6864,0.6652,0.0
1.0,0.9904,0.9812,0.9748,0.9648,0.956,0.9464,0.9364,0.9296,0.9204,0.9088,0.9024,0.892,0.8816,0.8724,0.8632,0.8552,0.8452,0.8376,0.83,0.8192,0.8092,0.7964,0.7892,0.7792,0.77,0.7624,0.7456,0.7328,0.7268,0.7108,0.696,0.6844,0.0
1.0,0.9884,0.9764,0.9668,0.9592,0.9532,0.944,0.9352,0.9256,0.9128,0.906,0.8952,0.8852,0.8784,0.868,0.8608,0.852,0.8436,0.8356,0.8292,0.8188,0.8084,0.7996,0.7908,0.7788,0.7708,0.7588,0.746,0.7344,0.7268,0.7148,0.698,0.6632,0.0
1.0,0.9916,0.9812,0.9704,0.9576,0.9492,0.9388,0.9312,0.9228,0.916,0.908,0.9,0.8892,0.8804,0.8676,0.86,0.8472,0.8404,0.832,0.8228,0.8144,0.8092,0.7944,0.7872,0.7784,0.7692,0.7532,0.746,0.7328,0.7216,0.712,0.7028,0.6396,0.0
1.0,0.9908,0.9752,0.9664,0.958,0.9528,0.9456,0.938,0.9284,0.9196,0.9132,0.9048,0.8996,0.8936,0.8864,0.8808,0.872,0.8608,0.8508,0.842,0.8332,0.8224,0.8152,0.806,0.798,0.7896,0.782,0.7728,0.7624,0.7516,0.7304,0.716,0.6952,0.6644,0.0
