1.0,0.9732,0.956,0.9382,0.9066,0.8852,0.8686,0.8482,0.8234,0.8046,0.7814,0.7562,0.7402,0.702,0.6652,0.6334,0.0
1.0,0.9792,0.9624,0.9382,0.9128,0.885,0.8588,0.8396,0.814,0.7934,0.7432,0.7036,0.6826,0.631,0.0
1.0,0.9792,0.9538,0.9364,0.8978,0.8856,0.8574,0.8352,0.806,0.7618,0.7344,0.7188,0.694,0.6716,0.6568,0.627,0.6188,0.5764,0.0
1.0,0.9744,0.9552,0.9368,0.9152,0.8944,0.867,0.8404,0.82,0.7948,0.7758,0.7656,0.7412,0.7214,0.697,0.6696,0.6296,0.0
1.0,0.9704,0.9534,0.9298,0.9092,0.8866,0.866,0.8406,0.8182,0.8014,0.7788,0.7634,0.7436,0.7114,0.6908,0.6646,0.6284,0.0
1.0,0.9772,0.9624,0.9438,0.9148,0.8944,0.8624,0.8448,0.815,0.8018,0.7588,0.736,0.7182,0.6812,0.6238,0.0
1.0,0.9828,0.966,0.951,0.9324,0.9108,0.885,0.8638,0.836,0.817,0.795,0.7768,0.751,0.7364,0.7186,0.6966,0.6812,0.6444,0.608,0.5748,0.0
1.0,0.978,0.9492,0.9286,0.911,0.894,0.8644,0.8424,0.823,0.8058,0.7764,0.7544,0.7336,0.7144,0.7026,0.6684,0.6356,0.0
1.0,0.972,0.9556,0.938,0.9136,0.892,0.86,0.8342,0.8174,0.7996,0.7756,0.7624,0.7394,0.7238,0.6876,0.5814,0.0
1.0,0.9792,0.9566,0.9366,0.9158,0.8942,0.8786,0.8466,0.829,0.799,0.7728,0.7444,0.706,0.6902,0.653,0.623,0.0
1.0,0.9822,0.968,0.9532,0.9294,0.91,0.8818,0.8568,0.8328,0.8188,0.7996,0.78,0.7378,0.7168,0.6924,0.6582,0.0
1.0,0.9862,0.9686,0.9496,0.9306,0.9024,0.885,0.8726,0.851,0.8382,0.821,0.778,0.7602,0.744,0.7316,0.6964,0.0
1.0,0.9704,0.9458,0.9214,0.9002,0.8796,0.8546,0.8366,0.81,0.7924,0.77,0.7332,0.7206,0.6968,0.6608,0.6314,0.6108,0.0
1.0,0.9744,0.9542,0.929,0.9068,0.897,0.8742,0.8456,0.8204,0.794,0.769,0.7564,0.7228,0.6872,0.6672,0.643,0.6164,0.5942,0.0
1.0,0.979,0.9484,0.932,0.917,0.899,0.8866,0.8616,0.8406,0.8262,0.8006,0.774,0.7446,0.7152,0.6862,0.6674,0.6334,0.5584,0.0
1.0,0.9788,0.9552,0.9398,0.9176,0.8988,0.8824,0.8606,0.8434,0.8298,0.8094,0.7834,0.7654,0.7454,0.7324,0.6762,0.6458,0.6226,0.5838,0.0
1.0,0.9812,0.9598,0.9384,0.9206,0.9036,0.8812,0.8626,0.8424,0.8144,0.7942,0.78,0.7546,0.7314,0.7086,0.6834,0.6408,0.6012,0.0
1.0,0.9832,0.9526,0.931,0.9082,0.886,0.8582,0.8388,0.8056,0.7878,0.7748,0.749,0.7206,0.683,0.655,0.6322,0.0
1.0,0.9856,0.9676,0.9498,0.923,0.8914,0.8698,0.8494,0.8336,0.815,0.7896,0.7758,0.7582,0.7242,0.705,0.6828,0.663,0.6006,0.0
1.0,0.9794,0.949,0.9276,0.8958,0.8794,0.8508,0.8274,0.7992,0.7784,0.7602,0.7382,0.7064,0.6872,0.6502,0.6292,0.615,0.0
1.0,0.9808,0.958,0.9428,0.9262,0.9036,0.8822,0.8574,0.8412,0.8186,0.7716,0.747,0.7156,0.6954,0.6752,0.6594,0.6438,0.6276,0.5994,0.5636,0.0
1.0,0.9794,0.9514,0.9322,0.915,0.9,0.8816,0.8608,0.8418,0.8246,0.806,0.7948,0.7628,0.733,0.7154,0.6692,0.6588,0.6082,0.0
1.0,0.9742,0.947,0.9306,0.9036,0.8818,0.8612,0.8428,0.8242,0.7986,0.7842,0.7638,0.7366,0.7052,0.6818,0.649,0.0
1.0,0.9824,0.96,0.9346,0.9206,0.896,0.8758,0.8472,0.8166,0.7874,0.7636,0.7458,0.726,0.6908,0.678,0.6434,0.5954,0.5586,0.0
1.0,0.9786,0.9604,0.9436,0.919,0.8988,0.8856,0.8596,0.8328,0.8012,0.7818,0.766,0.7162,0.667,0.619,0.0
1.0,0.9824,0.961,0.9434,0.9296,0.9048,0.8844,0.8604,0.8322,0.8132,0.7958,0.7738,0.7508,0.7236,0.703,0.6788,0.6472,0.5938,0.0
1.0,0.9804,0.9508,0.9294,0.9116,0.8942,0.878,0.8612,0.8366,0.8212,0.8032,0.7704,0.7522,0.7326,0.7148,0.6952,0.641,0.6102,0.0
1.0,0.974,0.9478,0.933,0.9128,0.8988,0.8772,0.8528,0.8274,0.8066,0.7814,0.7396,0.7194,0.7036,0.6816,0.6462,0.6278,0.5996,0.0
1.0,0.9728,0.9528,0.9322,0.9156,0.8944,0.8742,0.8602,0.8386,0.8222,0.801,0.785,0.7676,0.7528,0.7188,0.6872,0.6616,0.0
1.0,0.9844,0.9552,0.9302,0.9136,0.8954,0.8692,0.8462,0.823,0.8084,0.7918,0.768,0.742,0.7184,0.7056,0.689,0.6682,0.6392,0.6114,0.0
