name,sf,N,num_trials,gamma_0,gamma_1,d,fpt,alive
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,44,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,47,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,44,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,47,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,47,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,46,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,44,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,42,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,47,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,41,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,42,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,47,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,47,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,46,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,42,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,44,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,46,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,47,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,46,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,51,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,45,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,42,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,43,0
r_2500_100_0.0075_0.003_0.0,r,2500,100,0.0075,0.003,0.0,48,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,102,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,103,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,105,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,104,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,92,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,92,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,89,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,108,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,91,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,102,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,92,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,100,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,93,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,102,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,103,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,103,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,93,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,100,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,91,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,91,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,92,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,105,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,91,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,99,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,88,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,100,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,109,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,103,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,100,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,100,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,100,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,89,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,91,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,91,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,93,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,104,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,99,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,102,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,96,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,93,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,91,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,101,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,98,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,92,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,102,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,93,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,100,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,89,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,95,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,112,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,107,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,99,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,103,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,97,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,94,0
r_2500_100_0.00375_0.003_0.0,r,2500,100,0.00375,0.003,0.0,95,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,145,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,159,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,167,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,166,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,149,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,152,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,152,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,153,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,166,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,154,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,152,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,151,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,158,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,164,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,147,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,150,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,157,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,169,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,141,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,155,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,157,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,149,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,146,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,160,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,142,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,148,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,151,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,172,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,149,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,154,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,166,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,169,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,159,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,166,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,154,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,168,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,159,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,148,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,170,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,155,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,152,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,157,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,151,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,156,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,153,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,169,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,155,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,163,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,142,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,148,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,150,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,173,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,157,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,164,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,168,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,167,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,149,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,159,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,157,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,155,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,150,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,160,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,153,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,154,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,139,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,163,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,164,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,162,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,168,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,158,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,162,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,174,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,152,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,148,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,165,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,169,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,153,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,158,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,164,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,154,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,156,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,152,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,153,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,155,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,160,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,162,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,150,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,144,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,156,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,138,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,147,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,156,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,149,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,160,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,164,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,160,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,146,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,157,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,151,0
r_2500_100_0.0025_0.003_0.0,r,2500,100,0.0025,0.003,0.0,151,0
