0.98,0.9324,0.9136,0.8862,0.8686,0.8508,0.8134,0.7764,0.76,0.7128,0.6862,0.653,0.5832,0.0
0.98,0.9408,0.9294,0.9052,0.8798,0.8532,0.8322,0.8184,0.8042,0.7866,0.7694,0.7496,0.7084,0.6854,0.6496,0.6328,0.6096,0.6024,0.0
0.98,0.9232,0.9086,0.8928,0.8642,0.838,0.8164,0.796,0.7842,0.7642,0.7348,0.7138,0.6878,0.6482,0.6174,0.0
0.98,0.9442,0.9186,0.8896,0.8612,0.8438,0.8214,0.8028,0.7836,0.7628,0.743,0.725,0.708,0.6894,0.6598,0.6408,0.5894,0.0
0.98,0.943,0.918,0.8998,0.886,0.867,0.8366,0.798,0.7798,0.7612,0.7408,0.7214,0.707,0.6846,0.6448,0.0
0.98,0.9306,0.9114,0.895,0.8778,0.8542,0.835,0.819,0.8028,0.7674,0.754,0.7358,0.6684,0.6158,0.0
0.98,0.933,0.9234,0.8982,0.8804,0.8598,0.8366,0.817,0.7996,0.7694,0.7336,0.711,0.6652,0.613,0.0
0.98,0.9348,0.9146,0.8982,0.8882,0.8652,0.8424,0.8204,0.8048,0.7632,0.7434,0.6996,0.672,0.634,0.0
0.98,0.9336,0.9144,0.8908,0.872,0.8608,0.8376,0.8168,0.7988,0.7724,0.7518,0.7302,0.7078,0.6916,0.6316,0.6082,0.0
0.98,0.93,0.912,0.8932,0.8778,0.8598,0.8422,0.8222,0.7984,0.78,0.7582,0.737,0.7164,0.6988,0.6832,0.6608,0.6268,0.5994,0.0
0.98,0.9374,0.9102,0.8856,0.8542,0.831,0.8112,0.787,0.7532,0.7262,0.7016,0.6718,0.6412,0.596,0.0
0.98,0.9394,0.9192,0.9028,0.893,0.8712,0.8508,0.8346,0.8144,0.7884,0.7712,0.7374,0.707,0.6912,0.6038,0.5652,0.0
0.98,0.9384,0.9276,0.9082,0.8872,0.8558,0.8376,0.8202,0.7928,0.763,0.7404,0.7228,0.6912,0.6642,0.6302,0.0
0.98,0.9262,0.9122,0.8916,0.8736,0.8476,0.8228,0.8026,0.7684,0.7512,0.7238,0.6844,0.6388,0.6212,0.0
0.98,0.927,0.9082,0.8902,0.8658,0.8382,0.8212,0.807,0.7864,0.7588,0.74,0.7034,0.6718,0.6322,0.0
0.98,0.9334,0.9104,0.8906,0.8726,0.8532,0.827,0.7958,0.7708,0.7478,0.7262,0.6992,0.6716,0.6498,0.622,0.0
0.98,0.924,0.9136,0.9008,0.8792,0.8576,0.8404,0.8248,0.8044,0.788,0.7614,0.7424,0.719,0.6946,0.6798,0.6174,0.6058,0.5442,0.0
0.98,0.9434,0.927,0.9116,0.8926,0.8692,0.847,0.82,0.7826,0.7662,0.7478,0.716,0.6906,0.6632,0.0
0.98,0.9334,0.9166,0.8994,0.871,0.853,0.8334,0.8098,0.791,0.764,0.743,0.7172,0.6938,0.6154,0.0
0.98,0.9094,0.8922,0.871,0.8454,0.82,0.7916,0.776,0.7654,0.7514,0.7198,0.6998,0.6592,0.6172,0.0
0.98,0.941,0.9172,0.8804,0.8484,0.815,0.7926,0.7624,0.7466,0.7322,0.7018,0.6476,0.0
0.98,0.9326,0.9074,0.8728,0.8544,0.836,0.8142,0.7948,0.7834,0.7588,0.7424,0.7064,0.686,0.6684,0.6398,0.0
0.98,0.9432,0.9274,0.9088,0.891,0.8674,0.8534,0.8362,0.8204,0.7936,0.779,0.761,0.7406,0.7168,0.6972,0.67,0.625,0.5818,0.0
0.98,0.9276,0.9064,0.8888,0.8698,0.8466,0.8184,0.7954,0.7732,0.739,0.6998,0.6792,0.6622,0.6156,0.6022,0.0
0.98,0.935,0.9118,0.8818,0.8696,0.85,0.8258,0.796,0.7572,0.7416,0.7078,0.6814,0.5926,0.567,0.0
0.98,0.9236,0.9024,0.8832,0.8522,0.8238,0.7986,0.7476,0.728,0.712,0.7018,0.6746,0.6282,0.0
0.98,0.9378,0.916,0.8974,0.8686,0.8442,0.8166,0.7988,0.7762,0.7526,0.735,0.701,0.6414,0.0
0.98,0.9262,0.9006,0.8752,0.845,0.8114,0.7872,0.7646,0.7416,0.7052,0.693,0.6634,0.6298,0.0
0.98,0.9324,0.9024,0.8818,0.8656,0.846,0.8086,0.7904,0.7706,0.7446,0.7128,0.6628,0.624,0.5874,0.5644,0.0
0.98,0.9318,0.9044,0.881,0.8548,0.8194,0.8054,0.7786,0.7332,0.7074,0.6756,0.648,0.5614,0.5362,0.0
0.98,0.9206,0.9006,0.8858,0.8708,0.8424,0.8204,0.8046,0.7836,0.763,0.729,0.7136,0.6908,0.6524,0.6174,0.5916,0.0
0.98,0.938,0.9086,0.8922,0.8726,0.845,0.82,0.8104,0.7826,0.7604,0.7336,0.7062,0.6812,0.6434,0.608,0.0
0.98,0.9382,0.9202,0.901,0.8712,0.8538,0.8266,0.8104,0.7926,0.782,0.7712,0.7514,0.7364,0.7236,0.699,0.692,0.6568,0.0
0.98,0.9418,0.9254,0.9056,0.8804,0.8564,0.8368,0.8116,0.787,0.768,0.7392,0.7228,0.6764,0.6086,0.0
0.98,0.9354,0.9148,0.8948,0.8664,0.8488,0.815,0.788,0.768,0.724,0.6958,0.6412,0.5386,0.0
0.98,0.9326,0.907,0.887,0.8564,0.8354,0.8202,0.8048,0.7862,0.749,0.7296,0.6892,0.6646,0.6194,0.0
0.98,0.9346,0.911,0.893,0.8676,0.8518,0.8356,0.8102,0.7914,0.7748,0.7584,0.7308,0.7182,0.702,0.6706,0.6122,0.0
0.98,0.9306,0.9096,0.8958,0.8762,0.8564,0.8378,0.8232,0.799,0.7728,0.7548,0.7284,0.6964,0.6628,0.6436,0.5966,0.5716,0.0
0.98,0.937,0.918,0.8976,0.8766,0.855,0.8396,0.8124,0.7972,0.7578,0.7286,0.7178,0.688,0.6556,0.6204,0.0
0.98,0.935,0.91,0.883,0.8556,0.8278,0.8054,0.7786,0.7404,0.714,0.69,0.641,0.0
0.98,0.945,0.9256,0.9066,0.8742,0.8598,0.8356,0.8192,0.7942,0.7762,0.7482,0.726,0.6828,0.631,0.0
0.98,0.9342,0.913,0.8944,0.878,0.8616,0.8412,0.8064,0.7748,0.76,0.7368,0.7096,0.689,0.6662,0.0
0.98,0.9344,0.9156,0.8994,0.8798,0.8602,0.8338,0.8196,0.8022,0.7842,0.7632,0.738,0.7226,0.691,0.646,0.5864,0.0
0.98,0.9408,0.9248,0.9026,0.8762,0.8588,0.8286,0.8118,0.7934,0.768,0.742,0.7294,0.685,0.6308,0.0
0.98,0.9452,0.9232,0.9064,0.8896,0.8608,0.8396,0.8194,0.7972,0.78,0.7488,0.695,0.6722,0.6572,0.6386,0.5964,0.0
0.98,0.9304,0.9054,0.8864,0.8656,0.8352,0.8078,0.7782,0.7606,0.7064,0.6886,0.6486,0.617,0.0
0.98,0.936,0.9158,0.8934,0.8736,0.854,0.8282,0.8082,0.7868,0.7672,0.7322,0.6982,0.6758,0.0
0.98,0.9336,0.9178,0.9,0.873,0.85,0.8234,0.8138,0.7938,0.774,0.7506,0.7206,0.6956,0.675,0.6498,0.572,0.0
0.98,0.9402,0.9266,0.8934,0.8622,0.8348,0.8208,0.792,0.7784,0.7588,0.7316,0.7098,0.6776,0.6016,0.0
0.98,0.936,0.9228,0.9018,0.8718,0.8428,0.8194,0.7876,0.7618,0.7334,0.7044,0.6742,0.6508,0.0
0.98,0.9308,0.9122,0.8832,0.867,0.8466,0.8272,0.8156,0.8,0.7752,0.7528,0.6902,0.6698,0.641,0.6148,0.0
0.98,0.9274,0.9082,0.891,0.8712,0.848,0.8282,0.8044,0.7908,0.7704,0.7476,0.7146,0.6872,0.657,0.6408,0.6182,0.0
0.98,0.93,0.9086,0.8862,0.8636,0.837,0.8248,0.8052,0.7796,0.7628,0.7484,0.733,0.7172,0.6832,0.6504,0.0
0.98,0.932,0.9058,0.891,0.8704,0.8376,0.811,0.7932,0.7792,0.7638,0.7432,0.7186,0.6858,0.6738,0.627,0.0
0.98,0.9398,0.9134,0.8936,0.8836,0.8592,0.832,0.8094,0.7864,0.769,0.72,0.6998,0.0
0.98,0.939,0.9194,0.8934,0.8752,0.857,0.8384,0.8228,0.7912,0.7672,0.7448,0.7264,0.7114,0.6896,0.6518,0.6118,0.5306,0.0
0.98,0.9316,0.9104,0.8922,0.874,0.849,0.8254,0.8068,0.7834,0.7594,0.73,0.7144,0.6652,0.6236,0.0
0.98,0.9222,0.9034,0.8862,0.8622,0.8406,0.8238,0.8068,0.7814,0.755,0.7256,0.7068,0.675,0.6434,0.6242,0.0
0.98,0.923,0.9006,0.8874,0.873,0.8606,0.837,0.8196,0.7862,0.7666,0.7482,0.7356,0.7182,0.6988,0.6744,0.6516,0.6072,0.6008,0.5858,0.0
0.98,0.9416,0.9208,0.9026,0.8878,0.869,0.8536,0.8324,0.8098,0.7888,0.769,0.7384,0.698,0.648,0.6122,0.5448,0.0
0.98,0.9432,0.9266,0.9012,0.8774,0.8636,0.843,0.8304,0.7942,0.7722,0.7516,0.7302,0.6848,0.6634,0.0
0.98,0.9282,0.9142,0.8954,0.8714,0.8414,0.8236,0.7982,0.777,0.7418,0.711,0.6958,0.6796,0.6622,0.6328,0.0
0.98,0.9424,0.9176,0.8994,0.8784,0.8608,0.8476,0.8306,0.814,0.79,0.7738,0.7482,0.7148,0.6908,0.6744,0.6538,0.5868,0.0
0.98,0.9344,0.9052,0.8856,0.8652,0.851,0.836,0.8074,0.7756,0.7602,0.733,0.7024,0.6874,0.6784,0.6436,0.6298,0.6126,0.5722,0.0
0.98,0.9314,0.908,0.885,0.8642,0.8468,0.8254,0.8082,0.7788,0.7484,0.711,0.6956,0.6692,0.5866,0.0
0.98,0.9368,0.918,0.8966,0.8758,0.8564,0.832,0.804,0.7824,0.7522,0.7248,0.6986,0.6874,0.668,0.6322,0.0
0.98,0.9448,0.9244,0.9098,0.8824,0.8616,0.8264,0.796,0.7726,0.75,0.7044,0.6822,0.6558,0.0
0.98,0.9314,0.9034,0.882,0.862,0.8218,0.8008,0.779,0.736,0.6896,0.6426,0.0
0.98,0.9288,0.9116,0.8964,0.8796,0.8556,0.8402,0.827,0.7998,0.7862,0.7536,0.7382,0.7032,0.6754,0.6416,0.0
0.98,0.9396,0.9114,0.8886,0.8572,0.8344,0.8148,0.7794,0.756,0.7276,0.6924,0.6602,0.6322,0.5796,0.5426,0.0
0.98,0.9396,0.9162,0.898,0.8746,0.849,0.8222,0.808,0.775,0.7572,0.7382,0.7062,0.6736,0.6362,0.0
0.98,0.9354,0.9156,0.8876,0.8692,0.8486,0.8308,0.818,0.7964,0.7712,0.7288,0.6964,0.6734,0.6378,0.0
0.98,0.9308,0.911,0.8932,0.8742,0.8534,0.8316,0.8172,0.7996,0.7794,0.7568,0.7218,0.6932,0.6756,0.6356,0.0
0.98,0.9344,0.9204,0.9008,0.885,0.857,0.8262,0.8058,0.7916,0.7798,0.7562,0.7366,0.716,0.6998,0.6696,0.645,0.5972,0.5484,0.0
0.98,0.936,0.9116,0.8892,0.8612,0.8322,0.8148,0.8016,0.7626,0.7446,0.7018,0.6526,0.5774,0.0
0.98,0.9314,0.9132,0.8944,0.875,0.8536,0.8286,0.8066,0.7864,0.7586,0.7352,0.7222,0.6962,0.681,0.64,0.0
0.98,0.9308,0.9142,0.8932,0.8734,0.8556,0.838,0.8164,0.7912,0.7792,0.7644,0.7332,0.6948,0.5952,0.0
0.98,0.9398,0.9156,0.8996,0.885,0.8674,0.8466,0.8224,0.801,0.7724,0.751,0.6988,0.6246,0.5978,0.559,0.0
0.98,0.9382,0.9148,0.8944,0.8698,0.8464,0.819,0.779,0.739,0.713,0.6884,0.649,0.6244,0.0
0.98,0.9338,0.9072,0.8886,0.8626,0.8402,0.82,0.7968,0.7764,0.756,0.7418,0.7308,0.7034,0.6866,0.6532,0.6342,0.0
0.98,0.9384,0.925,0.9038,0.8836,0.872,0.8406,0.8116,0.7932,0.754,0.7238,0.7056,0.6698,0.0
0.98,0.939,0.9198,0.9008,0.8772,0.859,0.8382,0.8252,0.8004,0.7836,0.7604,0.7366,0.6986,0.6614,0.6482,0.0
0.98,0.9432,0.9292,0.8986,0.8826,0.8634,0.832,0.8156,0.784,0.7656,0.7392,0.7236,0.7012,0.667,0.0
0.98,0.9318,0.9168,0.8928,0.868,0.8392,0.8278,0.8048,0.7782,0.7604,0.7344,0.7204,0.6956,0.6696,0.6176,0.5824,0.0
0.98,0.9352,0.917,0.8958,0.8768,0.8586,0.8364,0.802,0.7858,0.7576,0.7388,0.7132,0.6888,0.6742,0.6308,0.0
0.98,0.9444,0.9286,0.9084,0.8886,0.8678,0.8452,0.8216,0.7958,0.779,0.7358,0.717,0.6994,0.676,0.6422,0.6158,0.572,0.0
0.98,0.9244,0.9108,0.8874,0.8674,0.8478,0.8216,0.7954,0.7748,0.746,0.724,0.6978,0.6832,0.6602,0.6142,0.0
0.98,0.9488,0.9304,0.9154,0.8886,0.8728,0.8512,0.8358,0.811,0.793,0.7798,0.7504,0.728,0.7022,0.6802,0.6564,0.6234,0.0
0.98,0.9312,0.9134,0.8934,0.8696,0.8514,0.8344,0.8178,0.8006,0.7866,0.7682,0.751,0.723,0.7042,0.6726,0.6462,0.5906,0.557,0.0
0.98,0.9398,0.9208,0.8968,0.8642,0.848,0.8292,0.805,0.7838,0.7616,0.7502,0.7382,0.7064,0.6934,0.6852,0.6438,0.0
