0.98,0.9154,0.8974,0.8738,0.853,0.837,0.8194,0.8052,0.7738,0.7524,0.724,0.6964,0.6612,0.637,0.0002
0.98,0.9386,0.9218,0.901,0.8746,0.8496,0.8316,0.821,0.7958,0.784,0.7552,0.727,0.7096,0.6682,0.6318,0.579,0.0002
0.98,0.9362,0.914,0.889,0.8736,0.8582,0.833,0.8118,0.789,0.7688,0.7524,0.74,0.7206,0.6996,0.6746,0.6486,0.6182,0.5962,0.0022
0.98,0.94,0.9238,0.8972,0.8758,0.8516,0.8336,0.8182,0.8028,0.7794,0.7608,0.7128,0.6632,0.002
0.98,0.9372,0.9138,0.8902,0.865,0.8386,0.818,0.7988,0.7794,0.744,0.7178,0.696,0.678,0.664,0.6356,0.0002
0.98,0.9342,0.9202,0.8902,0.8672,0.8486,0.8048,0.789,0.773,0.7542,0.7284,0.7036,0.6812,0.6534,0.6222,0.5764,0.0002
0.98,0.9278,0.9142,0.8934,0.8808,0.8658,0.8458,0.8302,0.7622,0.7502,0.719,0.7008,0.6852,0.632,0.5392,0.5092,0.0002
0.98,0.9386,0.9254,0.906,0.8824,0.8608,0.842,0.8276,0.8078,0.7802,0.7538,0.725,0.7068,0.6844,0.6564,0.0002
0.98,0.926,0.9046,0.8848,0.8658,0.8456,0.835,0.8088,0.782,0.7592,0.7384,0.7156,0.6928,0.6488,0.6252,0.0002
0.98,0.9396,0.9206,0.905,0.8856,0.8668,0.8486,0.8238,0.809,0.7928,0.7642,0.7504,0.7362,0.7206,0.6908,0.6428,0.627,0.5826,0.0002
0.98,0.9266,0.907,0.8862,0.8698,0.8418,0.8186,0.7952,0.7708,0.7506,0.728,0.7126,0.6594,0.6328,0.5942,0.0012
0.98,0.9446,0.928,0.9024,0.8822,0.8604,0.8416,0.8282,0.8074,0.7922,0.757,0.6772,0.602,0.0018
0.98,0.9302,0.9072,0.888,0.8668,0.8378,0.818,0.805,0.7772,0.7576,0.7298,0.6706,0.0022
0.98,0.9288,0.8988,0.8636,0.8384,0.8234,0.811,0.7928,0.7728,0.743,0.7268,0.6904,0.647,0.0002
0.98,0.942,0.919,0.8968,0.8758,0.8576,0.8336,0.8094,0.7766,0.7562,0.7362,0.7158,0.6848,0.6552,0.6302,0.0002
0.98,0.9414,0.9296,0.9134,0.8978,0.8834,0.8592,0.8384,0.823,0.8078,0.7818,0.7494,0.7032,0.6448,0.586,0.0002
0.98,0.9464,0.9216,0.8938,0.8716,0.8532,0.8294,0.8058,0.7894,0.765,0.727,0.7116,0.6792,0.6594,0.6208,0.0002
0.98,0.929,0.8988,0.8816,0.8592,0.8382,0.8176,0.7974,0.7828,0.7474,0.722,0.7056,0.6838,0.6624,0.647,0.6238,0.0
0.98,0.9412,0.9206,0.891,0.8666,0.8398,0.8162,0.7884,0.7706,0.7448,0.7228,0.6936,0.6688,0.6414,0.548,0.5202,0.0002
0.98,0.936,0.9202,0.8974,0.882,0.8678,0.8502,0.8234,0.7974,0.7698,0.747,0.7176,0.6976,0.6816,0.6456,0.602,0.0022
0.98,0.9278,0.907,0.8898,0.8734,0.8528,0.8324,0.8128,0.7932,0.765,0.7468,0.7356,0.7256,0.703,0.668,0.618,0.6046,0.5674,0.5418,0.0002
0.98,0.9396,0.9282,0.9024,0.8878,0.8684,0.8482,0.8264,0.806,0.787,0.764,0.7334,0.7106,0.6816,0.6506,0.0002
0.98,0.9442,0.9222,0.901,0.862,0.8426,0.8284,0.8044,0.7902,0.7672,0.7362,0.694,0.668,0.6202,0.5786,0.0022
0.98,0.9264,0.906,0.8914,0.8758,0.8542,0.8332,0.8182,0.7882,0.766,0.7364,0.7026,0.6786,0.6552,0.638,0.6178,0.0002
0.98,0.9314,0.8984,0.8804,0.861,0.8374,0.8192,0.8018,0.784,0.7634,0.7406,0.722,0.69,0.6736,0.626,0.5878,0.5692,0.0022
0.98,0.9378,0.9154,0.8962,0.8746,0.8618,0.846,0.7978,0.7664,0.7452,0.696,0.6756,0.6486,0.6206,0.0002
0.98,0.9384,0.9162,0.888,0.869,0.839,0.8174,0.8026,0.7784,0.7624,0.7432,0.719,0.6962,0.6716,0.0
0.98,0.9282,0.9114,0.8874,0.8678,0.8438,0.8206,0.7948,0.7768,0.7606,0.713,0.6962,0.655,0.0022
0.98,0.93,0.9088,0.8814,0.8682,0.8522,0.8252,0.7954,0.768,0.7484,0.7252,0.684,0.6456,0.6242,0.586,0.5284,0.002
0.98,0.9502,0.9284,0.9048,0.8786,0.8578,0.8054,0.7876,0.7744,0.754,0.7314,0.7076,0.6888,0.654,0.6244,0.5922,0.0002
0.98,0.9414,0.9262,0.8976,0.8776,0.8558,0.8264,0.7922,0.7758,0.7628,0.7504,0.7268,0.6972,0.6542,0.6056,0.5796,0.0012
0.98,0.9414,0.925,0.8988,0.8834,0.868,0.8512,0.8372,0.8174,0.7868,0.7594,0.744,0.72,0.6932,0.6406,0.5844,0.5504,0.0014
0.98,0.9354,0.91,0.8832,0.8618,0.8324,0.8128,0.7904,0.7788,0.7492,0.7318,0.6928,0.6742,0.652,0.625,0.5932,0.582,0.0022
0.98,0.9334,0.9154,0.8854,0.867,0.842,0.8204,0.7978,0.772,0.7486,0.7042,0.6778,0.655,0.5782,0.0002
0.98,0.9398,0.9068,0.8918,0.8764,0.857,0.8398,0.8142,0.8016,0.7778,0.7538,0.7342,0.6938,0.6622,0.6302,0.6054,0.0022
0.98,0.9302,0.9034,0.8846,0.8718,0.85,0.8324,0.8184,0.7972,0.779,0.7614,0.7374,0.723,0.6934,0.683,0.657,0.6288,0.6008,0.0
0.98,0.9396,0.8988,0.8804,0.8584,0.8328,0.8044,0.7848,0.7644,0.6934,0.6134,0.0002
0.98,0.9344,0.916,0.9024,0.8874,0.8682,0.8474,0.8302,0.8078,0.7874,0.7624,0.7348,0.7126,0.6862,0.6488,0.6156,0.0022
0.98,0.945,0.9284,0.9108,0.8948,0.8622,0.8336,0.8152,0.7898,0.7686,0.7546,0.7362,0.714,0.6842,0.637,0.0018
0.98,0.9356,0.8978,0.8782,0.855,0.8414,0.8178,0.7948,0.7818,0.7518,0.7202,0.7026,0.679,0.6128,0.0002
0.98,0.9458,0.9264,0.9024,0.882,0.8556,0.8362,0.815,0.7994,0.7856,0.778,0.7606,0.7332,0.7202,0.7026,0.6874,0.6746,0.6262,0.0002
0.98,0.924,0.8998,0.8752,0.8598,0.8444,0.8296,0.776,0.7384,0.7192,0.686,0.649,0.6206,0.0002
0.98,0.9306,0.9114,0.8922,0.8762,0.8494,0.827,0.7992,0.7776,0.7568,0.7352,0.7066,0.686,0.6352,0.0022
0.98,0.9336,0.9066,0.8818,0.8622,0.8356,0.8144,0.7856,0.746,0.7188,0.6782,0.6518,0.6114,0.0002
0.98,0.9242,0.9034,0.8782,0.8578,0.8388,0.8214,0.7972,0.7808,0.7664,0.728,0.6968,0.6614,0.6222,0.002
0.98,0.9408,0.9262,0.8926,0.8592,0.8392,0.8184,0.8,0.7744,0.763,0.7432,0.7214,0.6992,0.6764,0.6374,0.5782,0.0002
0.98,0.937,0.9188,0.8998,0.888,0.8618,0.8378,0.828,0.8072,0.7896,0.7656,0.7462,0.7204,0.628,0.6042,0.0012
0.98,0.9338,0.916,0.8958,0.8694,0.8464,0.8264,0.8166,0.797,0.782,0.7614,0.7484,0.7256,0.6964,0.6732,0.6496,0.6246,0.002
0.98,0.9262,0.906,0.884,0.8548,0.8292,0.8018,0.7796,0.758,0.7364,0.7194,0.6946,0.6798,0.6432,0.594,0.0
0.98,0.922,0.9016,0.8856,0.8612,0.8424,0.8194,0.7914,0.7738,0.754,0.7236,0.7072,0.6542,0.0022
0.98,0.9344,0.9186,0.9004,0.8768,0.8492,0.826,0.8076,0.7922,0.7754,0.7492,0.7148,0.659,0.6132,0.5218,0.0022
0.98,0.937,0.91,0.8898,0.8716,0.85,0.834,0.8134,0.7974,0.7666,0.7488,0.7272,0.6534,0.6338,0.61,0.5974,0.0002
0.98,0.9412,0.923,0.9036,0.8846,0.8428,0.8218,0.8108,0.7974,0.7764,0.752,0.7308,0.7188,0.6908,0.6326,0.0002
0.98,0.9338,0.9158,0.8942,0.8726,0.8556,0.8324,0.8122,0.7934,0.7786,0.7558,0.7318,0.7256,0.704,0.6912,0.6686,0.6398,0.6108,0.5744,0.0022
0.98,0.9418,0.9222,0.9016,0.8784,0.863,0.8346,0.7898,0.7788,0.757,0.7292,0.7046,0.0022
0.98,0.9486,0.9282,0.9066,0.885,0.8638,0.8428,0.824,0.797,0.7774,0.735,0.6982,0.657,0.6168,0.0002
0.98,0.9502,0.9222,0.9076,0.8802,0.8626,0.8488,0.8294,0.7878,0.7574,0.7362,0.716,0.6576,0.6316,0.6154,0.5822,0.002
0.98,0.944,0.924,0.9084,0.884,0.8578,0.8438,0.804,0.7842,0.7608,0.7368,0.7062,0.663,0.6206,0.6072,0.5758,0.0002
0.98,0.935,0.9174,0.8916,0.874,0.8406,0.8096,0.7884,0.7702,0.7336,0.7028,0.6678,0.6412,0.59,0.5574,0.0022
0.98,0.9324,0.915,0.893,0.8704,0.8346,0.8168,0.8016,0.7842,0.769,0.7396,0.6992,0.679,0.6542,0.634,0.5984,0.0014
0.98,0.9456,0.9238,0.9038,0.885,0.8602,0.8166,0.7972,0.7806,0.7654,0.7494,0.7264,0.703,0.692,0.6802,0.6674,0.6,0.0002
0.98,0.9306,0.9114,0.8988,0.884,0.8642,0.8434,0.8206,0.7982,0.765,0.738,0.7082,0.6894,0.6678,0.6296,0.0
0.98,0.9216,0.906,0.8882,0.8632,0.8438,0.8202,0.7932,0.7696,0.7464,0.6952,0.6666,0.002
0.98,0.9288,0.9052,0.8844,0.8686,0.8474,0.8188,0.7928,0.7654,0.7518,0.733,0.7152,0.6862,0.6668,0.6346,0.6004,0.581,0.5702,0.0
0.98,0.934,0.905,0.8764,0.8562,0.8346,0.8198,0.7994,0.7876,0.7624,0.7464,0.7152,0.6786,0.6606,0.634,0.6094,0.5738,0.0
0.98,0.93,0.9158,0.8928,0.8648,0.8496,0.8396,0.8194,0.7682,0.7404,0.7132,0.6842,0.6566,0.632,0.5638,0.0012
0.98,0.9302,0.907,0.881,0.8554,0.8408,0.8068,0.7764,0.7594,0.737,0.7202,0.6776,0.629,0.0022
0.98,0.9338,0.908,0.8878,0.8756,0.8438,0.8158,0.7896,0.7598,0.7216,0.7018,0.6814,0.661,0.6368,0.5992,0.0022
0.98,0.935,0.9114,0.8922,0.8752,0.8646,0.8416,0.8246,0.8078,0.7944,0.7678,0.7484,0.7212,0.661,0.6006,0.0
0.98,0.9458,0.9218,0.8964,0.879,0.8596,0.8296,0.8102,0.7942,0.7728,0.7558,0.7256,0.6946,0.6426,0.6182,0.0002
0.98,0.9322,0.9112,0.8924,0.8738,0.854,0.8278,0.8166,0.7954,0.7732,0.7632,0.7462,0.7252,0.7014,0.6676,0.6184,0.0002
0.98,0.941,0.9146,0.891,0.874,0.8562,0.8362,0.8122,0.7896,0.7614,0.744,0.7302,0.7126,0.658,0.6428,0.5968,0.0014
0.98,0.9354,0.9114,0.893,0.8672,0.8496,0.8324,0.8132,0.783,0.759,0.7422,0.7228,0.698,0.0022
