1.0,0.9896,0.9712,0.956,0.942,0.9244,0.914,0.9052,0.8988,0.8848,0.8784,0.8676,0.8532,0.842,0.8336,0.8284,0.8132,0.7988,0.7952,0.7808,0.7748,0.7676,0.7428,0.7292,0.694,0.6872,0.68,0.6664,0.54,0.5176,0.5048,0.0008
1.0,0.9896,0.9752,0.9548,0.9408,0.9244,0.9076,0.8876,0.8756,0.866,0.8552,0.8368,0.8296,0.8148,0.7912,0.7764,0.7752,0.758,0.7544,0.744,0.726,0.7124,0.7028,0.6796,0.6696,0.6504,0.6284,0.6184,0.5944,0.58,0.5688,0.5596,0.0
1.0,0.9848,0.9704,0.95,0.9384,0.9196,0.912,0.8908,0.8804,0.872,0.8656,0.8508,0.8408,0.8184,0.808,0.7936,0.7784,0.7668,0.7604,0.7176,0.6908,0.686,0.6732,0.6632,0.6468,0.6324,0.6196,0.0036
1.0,0.986,0.9748,0.962,0.9504,0.9424,0.9264,0.9128,0.9036,0.8816,0.8724,0.862,0.8476,0.8376,0.8192,0.8036,0.7984,0.786,0.7776,0.7612,0.7528,0.74,0.7324,0.7276,0.7036,0.6872,0.6708,0.6616,0.6528,0.6128,0.5288,0.5252,0.0
1.0,0.9828,0.9656,0.9584,0.9332,0.9184,0.9096,0.896,0.8824,0.8716,0.8632,0.8464,0.836,0.8172,0.7928,0.7824,0.77,0.7624,0.7388,0.7116,0.6692,0.6472,0.0284,0.026,0.0252,0.024,0.024,0.0232,0.0236,0.0236,0.0236,0.022,0.0208,0.0208,0.0144,0.0132,0.0132,0.0128,0.0132,0.0132,0.0136,0.0136,0.0136,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.0136,0.012,0.012,0.012,0.0124,0.0124,0.0124,0.0128,0.0128,0.0128,0.0132,0.0136,0.0136,0.0136,0.0136,0.0136,0.0136,0.0136,0.0136,0.0136,0.0136,0.0136,0.0
1.0,0.9908,0.9704,0.9584,0.946,0.9396,0.926,0.9192,0.9024,0.8852,0.8756,0.8412,0.8336,0.824,0.8072,0.798,0.7748,0.7684,0.7392,0.7252,0.708,0.698,0.692,0.6696,0.6484,0.6368,0.6128,0.5756,0.5708,0.0
1.0,0.9856,0.9768,0.9724,0.9664,0.9436,0.9336,0.9156,0.9056,0.8848,0.8776,0.8676,0.8632,0.85,0.8336,0.8292,0.8184,0.81,0.7912,0.786,0.7816,0.7736,0.762,0.7488,0.7424,0.7312,0.7152,0.7104,0.7048,0.6852,0.6864,0.6716,0.6196,0.6124,0.5832,0.0
1.0,0.9888,0.9828,0.9724,0.9572,0.9456,0.9308,0.918,0.8972,0.8824,0.866,0.8504,0.8396,0.8276,0.8184,0.8084,0.7988,0.7728,0.7704,0.766,0.7524,0.744,0.7276,0.7176,0.7048,0.6968,0.6832,0.6764,0.668,0.6592,0.6392,0.574,0.0
1.0,0.9768,0.9636,0.9504,0.9396,0.9284,0.9144,0.8968,0.8884,0.878,0.868,0.8556,0.8452,0.8392,0.8304,0.8104,0.8036,0.7904,0.7728,0.7588,0.7452,0.7348,0.72,0.7004,0.6872,0.6788,0.6624,0.644,0.6276,0.6164,0.6,0.552,0.5384,0.0
1.0,0.9784,0.9608,0.9508,0.9276,0.9168,0.898,0.8864,0.87,0.8644,0.8548,0.8516,0.8472,0.8408,0.828,0.8212,0.8112,0.7812,0.7668,0.73,0.702,0.6884,0.676,0.6624,0.63,0.61,0.5844,0.0
1.0,0.988,0.9724,0.9572,0.9412,0.9352,0.9144,0.8896,0.884,0.8796,0.8556,0.8352,0.822,0.81,0.7948,0.7788,0.7512,0.7352,0.7152,0.7024,0.6912,0.6836,0.6104,0.6008,0.57,0.5664,0.5604,0.0004
1.0,0.984,0.9712,0.9608,0.9496,0.9348,0.9156,0.8904,0.8672,0.8588,0.85,0.8376,0.8252,0.8172,0.806,0.7904,0.786,0.78,0.7708,0.7632,0.7484,0.7316,0.7208,0.712,0.6864,0.6616,0.648,0.6396,0.6236,0.5628,0.0012
1.0,0.9896,0.9748,0.9656,0.9524,0.9392,0.9268,0.9124,0.898,0.8812,0.8688,0.8596,0.8496,0.8436,0.8304,0.8228,0.8164,0.8104,0.8024,0.7896,0.7824,0.774,0.7636,0.7556,0.75,0.7456,0.7232,0.686,0.6776,0.6768,0.6592,0.5876,0.5628,0.0
1.0,0.992,0.9844,0.9776,0.9604,0.9356,0.9212,0.9084,0.8928,0.8876,0.876,0.8356,0.8056,0.7888,0.7592,0.7496,0.7256,0.7168,0.708,0.692,0.6152,0.5936,0.578,0.0
1.0,0.9908,0.9672,0.9556,0.9312,0.908,0.8828,0.876,0.87,0.8576,0.8484,0.8388,0.828,0.8092,0.8004,0.784,0.7632,0.7548,0.7448,0.7292,0.7244,0.706,0.696,0.6856,0.6832,0.0
