0.98,0.9556,0.9404,0.9226,0.9114,0.8988,0.8888,0.8746,0.8552,0.8438,0.832,0.8116,0.801,0.7812,0.768,0.7556,0.7394,0.7274,0.7086,0.6768,0.6514,0.6278,0.6058,0.0
0.98,0.9554,0.9364,0.9248,0.912,0.9012,0.8864,0.8706,0.8606,0.8242,0.8036,0.7864,0.7566,0.7364,0.7136,0.7002,0.6072,0.0
0.98,0.9552,0.9368,0.9226,0.9028,0.891,0.877,0.8654,0.842,0.8238,0.8016,0.7856,0.7676,0.7414,0.7214,0.711,0.6854,0.6108,0.0
0.98,0.944,0.9274,0.9124,0.9026,0.881,0.862,0.8476,0.8298,0.8178,0.8014,0.7826,0.7568,0.7318,0.7108,0.6538,0.6,0.5844,0.0
0.98,0.9544,0.9378,0.9268,0.9108,0.8986,0.878,0.8586,0.8412,0.8266,0.8036,0.7874,0.762,0.743,0.731,0.713,0.67,0.0
0.98,0.9422,0.92,0.9054,0.8898,0.8582,0.8376,0.8156,0.7984,0.7698,0.7438,0.7154,0.6346,0.606,0.0
0.98,0.9494,0.933,0.914,0.903,0.8884,0.8646,0.8474,0.8338,0.8,0.7852,0.7656,0.7196,0.6794,0.6664,0.6522,0.6214,0.0
0.98,0.95,0.9324,0.9166,0.8974,0.8718,0.86,0.8376,0.8012,0.7864,0.7706,0.757,0.7412,0.715,0.6934,0.6696,0.6478,0.6364,0.0
0.98,0.9562,0.9404,0.9234,0.8986,0.879,0.8602,0.8464,0.8272,0.801,0.7842,0.7624,0.7414,0.732,0.716,0.6906,0.6718,0.0
0.98,0.9382,0.9246,0.9124,0.8936,0.8848,0.869,0.8576,0.8434,0.8234,0.8084,0.7924,0.7754,0.7586,0.7374,0.7184,0.7012,0.677,0.6344,0.0
0.98,0.9508,0.9332,0.9194,0.904,0.8904,0.8752,0.8566,0.8368,0.822,0.8042,0.7918,0.7724,0.7552,0.7424,0.7216,0.6924,0.665,0.631,0.5852,0.0
0.98,0.955,0.9394,0.9214,0.9004,0.8846,0.8722,0.8566,0.84,0.8202,0.8086,0.7886,0.7802,0.758,0.7422,0.728,0.7122,0.6836,0.561,0.0
0.98,0.9462,0.9322,0.9178,0.9034,0.879,0.8592,0.8432,0.8244,0.812,0.7956,0.7814,0.7456,0.7266,0.6948,0.6678,0.6154,0.0
0.98,0.9494,0.9352,0.9156,0.896,0.8812,0.8614,0.8408,0.8266,0.814,0.8044,0.79,0.7684,0.7576,0.7338,0.7242,0.7036,0.6926,0.6596,0.6024,0.5794,0.0
0.98,0.9414,0.929,0.9158,0.9022,0.8842,0.8698,0.8532,0.8328,0.818,0.8006,0.781,0.7556,0.7402,0.7196,0.7,0.6848,0.6764,0.6492,0.5282,0.0
0.98,0.954,0.9384,0.9254,0.9048,0.8852,0.8644,0.8538,0.8406,0.8224,0.8032,0.771,0.7418,0.7192,0.7026,0.6744,0.6516,0.6296,0.5792,0.568,0.5328,0.0
0.98,0.9542,0.943,0.9322,0.9164,0.8986,0.8782,0.8552,0.8406,0.828,0.8076,0.7962,0.7746,0.7534,0.742,0.7254,0.711,0.6906,0.6748,0.6482,0.6188,0.0
0.98,0.9536,0.9346,0.9232,0.9064,0.8894,0.8738,0.86,0.8424,0.8032,0.7858,0.769,0.7474,0.7144,0.6882,0.6424,0.0
0.98,0.9556,0.9388,0.9234,0.91,0.8894,0.8726,0.8574,0.8416,0.8248,0.8046,0.778,0.7664,0.7514,0.7374,0.7188,0.7114,0.6926,0.6652,0.6334,0.0
