0.98,0.9507,0.9342,0.91794,0.9009,0.88672,0.86934,0.8519,0.83756,0.81836,0.80248,0.78248,0.76658,0.74428,0.72818,0.7082,0.6889,0.64738,0.62086,0.0
0.98,0.95194,0.93628,0.92042,0.90358,0.88954,0.87336,0.85746,0.84122,0.82686,0.81062,0.7958,0.779,0.76154,0.73892,0.72016,0.69842,0.67514,0.64658,0.60012,0.0
0.98,0.95356,0.93874,0.9232,0.90606,0.88842,0.8731,0.85524,0.83688,0.82276,0.80574,0.78906,0.76916,0.74798,0.72726,0.70576,0.6871,0.6646,0.63072,0.59892,0.0
0.98,0.94716,0.93134,0.91398,0.89574,0.88098,0.86508,0.84784,0.832,0.81314,0.79248,0.77436,0.7525,0.73154,0.71284,0.68552,0.65878,0.61118,0.0
0.98,0.95046,0.93362,0.91678,0.90158,0.8844,0.86774,0.85186,0.8363,0.81908,0.80212,0.78442,0.76634,0.74658,0.72952,0.70958,0.69164,0.66908,0.6455,0.60772,0.0
